transaction_id,customer_id,transaction_date,amount,transaction_type,branch_id
4200,482.0,2026-02-17,83233.91,Deposit,1011
4201,180.0,2026-03-16,676.66,Withdrawal,1005
4202,163.0,2026-01-14,1820.43,Withdrawal,1012
4203,21.0,2026-06-08,106.69,Deposit,1020
4204,308.0,2026-06-23,983.01,UPI,1016
4205,120.0,2026-05-06,72.26,IMPS,1007
4206,225.0,2026-03-10,602.07,NEFT,1011
4207,207.0,2026-03-31,141782.04,Transfer,1004
4208,72.0,2026-01-23,87024.34,UPI,1014
4209,388.0,2026-06-19,143257.22,IMPS,1006
4210,44.0,2026-05-07,664.05,UPI,1005
4211,169.0,2026-03-26,109331.49,UPI,1005
4212,19.0,2026-03-18,7319.85,NEFT,1001
4213,216.0,2026-03-27,847.92,NEFT,1001
4214,4.0,2026-01-27,91442.67,Deposit,1005
4215,184.0,2026-02-10,6369.46,NEFT,1018
4216,458.0,2026-02-24,391.82,NEFT,1008
4217,201.0,2026-03-17,4412.81,Transfer,1006
4218,478.0,2026-04-28,1982.55,UPI,1009
4219,279.0,2026-01-30,148656.88,NEFT,1009
4220,18.0,2026-06-25,9435.95,Withdrawal,1014
4221,346.0,2026-01-24,2226.06,NEFT,1001
4222,112.0,2026-03-30,114441.31,Transfer,1014
4223,459.0,2026-06-05,105143.02,Withdrawal,1006
4224,410.0,2026-01-11,929.83,NEFT,1019
4225,368.0,2026-06-01,2123.09,IMPS,1003
4226,248.0,2026-03-02,87968.0,Deposit,1009
4227,353.0,2026-04-23,2468.32,Deposit,1002
4228,300.0,2026-04-11,881.52,Withdrawal,1014
4229,218.0,2026-04-04,70.23,Deposit,1009
4230,284.0,2026-03-11,51603.39,Transfer,1006
4231,77.0,2026-04-08,362.12,NEFT,1004
4232,46.0,2026-05-04,162.79,Withdrawal,1014
4233,274.0,2026-03-06,2479.89,NEFT,1015
4234,358.0,2026-03-20,4698.41,IMPS,1001
4235,494.0,2026-03-15,54239.65,NEFT,1011
4236,224.0,2026-05-26,77430.25,Deposit,1002
4237,203.0,2026-05-25,7244.86,Transfer,1002
4238,48.0,2026-05-13,1470.45,IMPS,1017
4239,91.0,2026-01-19,37994.24,Transfer,1011
4240,441.0,2026-03-25,71674.99,NEFT,1012
4241,254.0,2026-03-20,984.96,NEFT,1010
4242,376.0,2026-03-23,272.14,Deposit,1003
4243,170.0,2026-06-20,2877.19,Transfer,1005
4244,2.0,2026-04-12,7065.61,Deposit,1013
4245,112.0,2026-06-03,133528.63,IMPS,1016
4246,385.0,2026-05-27,55793.49,NEFT,1006
4247,111.0,2026-06-24,8334.72,Withdrawal,1003
4248,264.0,2026-03-23,112451.39,Transfer,1005
4249,324.0,2026-01-03,587.54,Withdrawal,1019
4250,103.0,2026-03-28,58415.35,Transfer,1004
4251,216.0,2026-05-29,50126.04,Transfer,1017
4252,464.0,2026-03-15,3781.06,Withdrawal,1004
4253,107.0,2026-04-30,9832.25,Transfer,1001
4254,371.0,2026-04-01,5377.21,Transfer,1004
4255,3.0,2026-02-27,133.96,Deposit,1014
4256,453.0,2026-02-10,476.27,NEFT,1019
4257,255.0,2026-05-17,843.93,UPI,1015
4258,253.0,2026-05-10,60212.9,Deposit,1014
4259,193.0,2026-06-30,309.57,Withdrawal,1004
4260,257.0,2026-03-09,397.48,Deposit,1020
4261,368.0,2026-06-03,4317.43,IMPS,1018
4262,158.0,2026-01-04,3238.85,Transfer,1008
4263,87.0,2026-06-30,38484.13,Transfer,1018
4264,65.0,2026-04-21,56614.03,Transfer,1002
4265,443.0,2026-02-05,8134.37,UPI,1010
4266,83.0,2026-01-03,7767.04,Deposit,1003
4267,144.0,2026-02-05,3874.19,Withdrawal,1018
4268,359.0,2026-02-03,117914.59,UPI,1015
4269,451.0,2026-04-15,55560.97,Transfer,1017
4270,484.0,2026-06-25,559.78,Transfer,1019
4271,156.0,2026-02-23,134315.52,Withdrawal,1017
4272,386.0,2026-03-28,1653.7,Transfer,1006
4273,459.0,2026-05-14,7134.81,Deposit,1017
4274,406.0,2026-02-02,5523.68,NEFT,1018
4275,36.0,2026-02-10,5778.98,IMPS,1006
4276,287.0,2026-03-16,6975.18,Transfer,1018
4277,287.0,2026-01-06,8065.16,Withdrawal,1005
4278,491.0,2026-02-21,3448.5,Transfer,1010
4279,402.0,2026-01-25,51277.87,Transfer,1007
4280,168.0,2026-06-15,4430.49,IMPS,1011
4281,485.0,2026-01-22,85216.04,NEFT,1015
4282,21.0,2026-02-03,43946.25,Withdrawal,1004
4283,114.0,2026-03-24,6351.15,IMPS,1011
4284,230.0,2026-01-12,53196.67,IMPS,1016
4285,197.0,2026-04-28,2050.72,Deposit,1005
4286,484.0,2026-06-10,263.98,Deposit,1014
4287,361.0,2026-01-30,41719.67,Deposit,1012
4288,356.0,2026-05-27,3534.28,Transfer,1006
4289,372.0,2026-05-21,8774.33,IMPS,1005
4290,91.0,2026-02-16,140.51,Deposit,1006
4291,1.0,2026-04-09,6955.75,Deposit,1015
4292,136.0,2026-04-15,572.16,IMPS,1019
4293,225.0,2026-05-08,31288.43,UPI,1012
4294,195.0,2026-05-07,247.49,IMPS,1018
4295,1.0,2026-05-30,3574.29,UPI,1015
4296,303.0,2026-01-14,249.55,Deposit,1011
4297,330.0,2026-01-24,6873.54,Withdrawal,1007
4298,314.0,2026-02-04,9545.77,Deposit,1008
4299,237.0,2026-02-22,339.28,Deposit,1009
4300,332.0,2026-01-23,781.8,NEFT,1020
4301,88.0,2026-01-06,6491.25,IMPS,1004
4302,144.0,2026-02-24,238.98,Deposit,1003
4303,390.0,2026-01-18,875.91,IMPS,1017
4304,160.0,2026-05-08,826.16,IMPS,1010
4305,382.0,2026-02-12,4108.15,Deposit,1002
4306,248.0,2026-03-20,45593.75,Transfer,1007
4307,206.0,2026-06-12,975.95,UPI,1015
4308,52.0,2026-01-04,36944.86,IMPS,1011
4309,453.0,2026-04-06,94.91,NEFT,1003
4310,102.0,2026-01-16,7071.37,NEFT,1004
4311,170.0,2026-05-01,7499.44,Deposit,1006
4312,73.0,2026-02-06,121404.0,NEFT,1006
4313,323.0,2026-01-01,4902.94,IMPS,1004
4314,297.0,2026-01-18,540.79,Withdrawal,1004
4315,19.0,2026-06-21,9173.7,Deposit,1005
4316,420.0,2026-05-14,452.61,Transfer,1020
4317,154.0,2026-05-29,1048.19,NEFT,1015
4318,86.0,2026-03-21,856.65,UPI,1010
4319,190.0,2026-02-21,438.07,Withdrawal,1011
4320,383.0,2026-05-09,78393.91,Withdrawal,1013
4321,486.0,2026-04-12,1758.49,Transfer,1011
4322,117.0,2026-04-08,660.53,NEFT,1013
4323,29.0,2026-02-23,445.13,UPI,1008
4324,111.0,2026-05-28,641.49,Withdrawal,1010
4325,38.0,2026-03-25,9194.78,Withdrawal,1014
4326,412.0,2026-06-13,112225.82,Transfer,1008
4327,307.0,2026-03-02,4515.5,Transfer,1012
4328,149.0,2026-05-08,123722.89,NEFT,1020
4329,457.0,2026-02-02,473.2,Deposit,1011
4330,496.0,2026-05-16,1512.0,UPI,1019
4331,143.0,2026-03-07,666.53,Transfer,1020
4332,471.0,2026-01-11,10325.56,UPI,1013
4333,57.0,2026-03-11,742.33,Deposit,1001
4334,107.0,2026-04-23,97180.02,UPI,1020
4335,154.0,2026-05-17,9912.56,Withdrawal,1016
4336,454.0,2026-05-23,761.74,Withdrawal,1007
4337,13.0,2026-03-20,102336.83,Withdrawal,1003
4338,430.0,2026-04-29,3375.34,Withdrawal,1007
4339,104.0,2026-05-23,286.39,Withdrawal,1006
4340,21.0,2026-03-24,482.62,Transfer,1006
4341,463.0,2026-01-16,459.42,Withdrawal,1019
4342,469.0,2026-05-01,53410.14,Withdrawal,1014
4343,186.0,2026-03-21,7127.51,IMPS,1008
4344,191.0,2026-04-07,562.91,IMPS,1020
4345,172.0,2026-05-27,267.57,Transfer,1017
4346,77.0,2026-02-04,118351.07,Transfer,1011
4347,106.0,2026-04-01,899.4,Deposit,1008
4348,374.0,2026-03-23,384.37,IMPS,1007
4349,293.0,2026-05-26,558.46,Transfer,1001
4350,336.0,2026-04-29,123200.45,Deposit,1007
4351,97.0,2026-05-26,6308.28,IMPS,1013
4352,304.0,2026-06-08,52520.1,Withdrawal,1011
4353,95.0,2026-05-13,145194.72,Transfer,1017
4354,374.0,2026-03-06,61172.55,NEFT,1009
4355,268.0,2026-06-19,39819.41,Withdrawal,1018
4356,226.0,2026-04-26,6084.42,Withdrawal,1001
4357,277.0,2026-03-09,9437.72,Deposit,1008
4358,48.0,2026-01-23,45565.17,IMPS,1019
4359,9.0,2026-03-26,6110.82,Transfer,1017
4360,246.0,2026-03-12,71524.34,Withdrawal,1013
4361,105.0,2026-01-25,100288.31,Transfer,1007
4362,397.0,2026-01-29,40090.34,Transfer,1020
4363,176.0,2026-02-25,854.49,Deposit,1011
4364,182.0,2026-06-02,144463.15,Transfer,1014
4365,51.0,2026-05-03,130803.54,UPI,1005
4366,64.0,2026-01-26,302.53,UPI,1011
4367,67.0,2026-02-04,510.42,Withdrawal,1010
4368,371.0,2026-05-22,878.59,Deposit,1008
4369,423.0,2026-02-05,858.32,Transfer,1010
4370,43.0,2026-01-07,1408.47,UPI,1019
4371,222.0,2026-04-02,467.29,NEFT,1017
4372,100.0,2026-02-08,46385.89,IMPS,1019
4373,250.0,2026-05-02,173.47,IMPS,1003
4374,133.0,2026-03-11,84437.56,Withdrawal,1019
4375,81.0,2026-01-30,9011.53,UPI,1004
4376,102.0,2026-03-04,3328.35,IMPS,1011
4377,114.0,2026-03-11,125360.22,NEFT,1014
4378,115.0,2026-02-01,131446.51,Deposit,1010
4379,410.0,2026-03-06,932.33,IMPS,1014
4380,123.0,2026-04-13,91838.21,IMPS,1018
4381,273.0,2026-05-23,396.42,IMPS,1014
4382,278.0,2026-04-11,92101.54,Deposit,1014
4383,391.0,2026-06-02,2192.72,Transfer,1013
4384,435.0,2026-01-16,9852.71,Deposit,1018
4385,3.0,2026-01-31,247.44,Deposit,1008
4386,229.0,2026-05-23,95060.44,Deposit,1009
4387,232.0,2026-04-12,5030.69,UPI,1016
4388,263.0,2026-06-26,14040.11,NEFT,1007
4389,393.0,2026-05-20,974.82,Withdrawal,1010
4390,268.0,2026-06-01,104275.15,IMPS,1006
4391,237.0,2026-06-11,920.78,IMPS,1018
4392,437.0,2026-06-05,76459.58,Transfer,1016
4393,470.0,2026-03-02,146762.77,Transfer,1013
4394,466.0,2026-05-15,7581.04,NEFT,1017
4395,175.0,2026-02-27,202.43,Withdrawal,1007
4396,285.0,2026-03-05,16441.81,NEFT,1005
4397,127.0,2026-04-11,1037.78,Withdrawal,1017
4398,43.0,2026-01-01,559.8,NEFT,1019
4399,209.0,2026-03-29,2764.25,IMPS,1019
4400,324.0,2026-01-02,129322.97,Withdrawal,1018
4401,355.0,2026-04-08,140885.13,NEFT,1008
4402,471.0,2026-01-27,184.97,Withdrawal,1013
4403,128.0,2026-03-07,9072.6,Withdrawal,1001
4404,69.0,2026-02-05,96689.48,NEFT,1001
4405,336.0,2026-01-10,4072.5,NEFT,1015
4406,451.0,2026-03-30,5367.9,UPI,1016
4407,137.0,2026-03-14,45246.42,Deposit,1007
4408,291.0,2026-04-05,8339.36,Transfer,1010
4409,174.0,2026-04-17,961.38,NEFT,1020
4410,209.0,2026-02-06,572.91,Deposit,1008
4411,42.0,2026-03-17,7902.72,Transfer,1004
4412,479.0,2026-01-01,176.93,Withdrawal,1018
4413,495.0,2026-04-14,58.13,IMPS,1020
4414,498.0,2026-06-19,893.69,IMPS,1007
4415,240.0,2026-03-27,335.1,Withdrawal,1012
4416,209.0,2026-05-04,567.99,Deposit,1013
4417,179.0,2026-02-23,45088.04,Deposit,1016
4418,220.0,2026-04-27,8725.63,Transfer,1001
4419,338.0,2026-02-25,2554.18,Deposit,1019
4420,350.0,2026-02-04,892.66,Withdrawal,1001
4421,353.0,2026-02-08,95327.14,Transfer,1012
4422,60.0,2026-03-04,7044.07,NEFT,1019
4423,232.0,2026-06-27,64320.13,Withdrawal,1002
4424,300.0,2026-03-20,6058.48,Deposit,1017
4425,356.0,2026-03-07,683.38,IMPS,1008
4426,421.0,2026-06-02,1579.59,UPI,1008
4427,430.0,2026-03-22,9928.18,UPI,1019
4428,178.0,2026-03-25,866.21,Transfer,1010
4429,176.0,2026-04-04,74829.68,IMPS,1014
4430,463.0,2026-06-20,578.97,Withdrawal,1003
4431,183.0,2026-01-11,86001.5,UPI,1018
4432,164.0,2026-02-17,105543.56,IMPS,1002
4433,405.0,2026-04-07,146265.74,IMPS,1019
4434,81.0,2026-05-27,59205.05,NEFT,1007
4435,282.0,2026-04-07,295.48,Withdrawal,1010
4436,16.0,2026-02-16,6624.46,Deposit,1007
4437,440.0,2026-01-08,13882.03,NEFT,1004
4438,98.0,2026-01-27,8846.98,Transfer,1002
4439,494.0,2026-01-02,747.06,Transfer,1001
4440,462.0,2026-04-29,134034.46,IMPS,1001
4441,60.0,2026-06-01,470.91,UPI,1005
4442,471.0,2026-01-27,877.12,Transfer,1019
4443,286.0,2026-06-25,1405.27,Transfer,1002
4444,327.0,2026-04-29,470.07,Deposit,1003
4445,277.0,2026-04-20,6130.98,Withdrawal,1008
4446,362.0,2026-05-13,141749.53,NEFT,1007
4447,281.0,2026-02-10,30938.02,UPI,1007
4448,382.0,2026-06-02,80439.73,NEFT,1019
4449,190.0,2026-04-29,7110.25,Deposit,1005
4450,244.0,2026-02-19,123211.13,UPI,1005
4451,480.0,2026-02-01,7027.95,NEFT,1013
4452,49.0,2026-06-16,25202.21,IMPS,1007
4453,130.0,2026-03-09,147585.71,Withdrawal,1017
4454,51.0,2026-03-09,88374.38,NEFT,1020
4455,171.0,2026-05-25,259.39,NEFT,1018
4456,219.0,2026-06-13,68318.47,NEFT,1014
4457,166.0,2026-04-30,1536.07,IMPS,1017
4458,409.0,2026-03-09,198.42,IMPS,1008
4459,286.0,2026-05-19,2951.71,Deposit,1004
4460,76.0,2026-02-10,878.11,Transfer,1017
4461,263.0,2026-02-28,420.38,Transfer,1020
4462,207.0,2026-01-30,6279.38,UPI,1008
4463,47.0,2026-02-03,92.56,Transfer,1016
4464,364.0,2026-01-01,771.49,NEFT,1016
4465,272.0,2026-06-18,3732.85,Transfer,1009
4466,221.0,2026-03-10,38689.64,IMPS,1020
4467,398.0,2026-03-27,7621.53,Deposit,1009
4468,381.0,2026-05-10,549.71,UPI,1007
4469,232.0,2026-06-20,108722.95,NEFT,1002
4470,296.0,2026-05-15,23917.15,Deposit,1020
4471,268.0,2026-05-17,333.86,Deposit,1020
4472,198.0,2026-04-21,2848.9,Deposit,1015
4473,53.0,2026-03-17,846.65,Withdrawal,1018
4474,457.0,2026-04-18,425.78,Withdrawal,1020
4475,232.0,2026-01-28,764.34,Withdrawal,1003
4476,389.0,2026-06-15,1421.33,Transfer,1001
4477,20.0,2026-02-04,555.28,UPI,1005
4478,255.0,2026-04-19,117494.24,Withdrawal,1012
4479,296.0,2026-05-09,5623.19,Deposit,1018
4480,297.0,2026-04-28,2753.84,Withdrawal,1012
4481,136.0,2026-02-14,69361.11,NEFT,1016
4482,166.0,2026-06-05,16051.22,Transfer,1001
4483,429.0,2026-01-13,1047.03,NEFT,1010
4484,240.0,2026-01-08,57077.63,Deposit,1001
4485,383.0,2026-06-23,942.9,Deposit,1009
4486,454.0,2026-03-21,3595.31,Deposit,1018
4487,124.0,2026-06-10,249.98,Withdrawal,1004
4488,334.0,2026-06-23,6244.69,UPI,1017
4489,486.0,2026-06-19,61752.9,Withdrawal,1004
4490,319.0,2026-06-03,244.61,IMPS,1014
4491,349.0,2026-04-29,5240.25,NEFT,1019
4492,394.0,2026-03-29,48505.95,UPI,1006
4493,22.0,2026-05-13,954.6,IMPS,1009
4494,403.0,2026-06-04,3251.55,IMPS,1018
4495,489.0,2026-04-01,366.57,IMPS,1016
4496,34.0,2026-01-23,110908.38,Deposit,1015
4497,226.0,2026-03-13,495.27,Deposit,1001
4498,393.0,2026-06-17,33818.97,UPI,1014
4499,189.0,2026-04-09,55159.63,Deposit,1020
4500,472.0,2026-04-14,129802.29,NEFT,1019
4501,210.0,2026-05-27,3648.17,Transfer,1008
4502,125.0,2026-01-04,110988.08,Transfer,1011
4503,88.0,2026-02-20,250.88,NEFT,1006
4504,193.0,2026-03-19,128255.45,UPI,1012
4505,464.0,2026-04-25,4904.94,NEFT,1019
4506,465.0,2026-01-27,1758.99,NEFT,1020
4507,308.0,2026-06-07,5194.92,Deposit,1009
4508,252.0,2026-05-29,19505.9,Deposit,1018
4509,397.0,2026-05-01,33394.64,NEFT,1020
4510,389.0,2026-06-13,3686.54,Transfer,1018
4511,251.0,2026-01-27,4554.98,NEFT,1008
4512,471.0,2026-03-27,115625.01,Withdrawal,1005
4513,194.0,2026-05-29,1526.16,Deposit,1009
4514,216.0,2026-01-23,69104.17,Transfer,1001
4515,377.0,2026-03-12,1874.02,UPI,1013
4516,248.0,2026-05-13,5137.49,IMPS,1011
4517,442.0,2026-01-24,7910.43,Withdrawal,1002
4518,258.0,2026-02-28,1137.84,IMPS,1014
4519,268.0,2026-02-16,142326.26,Deposit,1018
4520,71.0,2026-03-17,100165.3,UPI,1016
4521,183.0,2026-03-22,383.09,IMPS,1004
4522,327.0,2026-04-10,137052.8,IMPS,1009
4523,133.0,2026-04-01,3603.83,Transfer,1019
4524,62.0,2026-03-27,259.88,Deposit,1007
4525,234.0,2026-04-16,851.15,Withdrawal,1002
4526,47.0,2026-03-01,6730.13,Deposit,1017
4527,381.0,2026-05-26,204.2,NEFT,1009
4528,438.0,2026-06-13,69417.83,Deposit,1002
4529,267.0,2026-04-26,128.99,Deposit,1005
4530,206.0,2026-05-10,779.24,Transfer,1011
4531,110.0,2026-06-18,291.29,Transfer,1011
4532,169.0,2026-01-07,99626.99,IMPS,1004
4533,331.0,2026-02-22,35576.75,NEFT,1019
4534,135.0,2026-03-21,1313.1,Deposit,1005
4535,285.0,2026-03-06,84.89,IMPS,1010
4536,126.0,2026-05-26,2143.89,UPI,1020
4537,53.0,2026-03-07,6193.73,Transfer,1009
4538,291.0,2026-04-24,5208.18,Transfer,1007
4539,101.0,2026-04-16,25247.56,Deposit,1019
4540,39.0,2026-01-10,8337.19,IMPS,1006
4541,387.0,2026-05-20,1756.25,IMPS,1017
4542,431.0,2026-06-16,57.78,Deposit,1012
4543,134.0,2026-03-30,976.0,Transfer,1018
4544,94.0,2026-03-19,8942.62,NEFT,1010
4545,46.0,2026-01-08,83038.07,NEFT,1013
4546,16.0,2026-04-05,602.0,IMPS,1008
4547,114.0,2026-05-16,268.77,NEFT,1004
4548,330.0,2026-02-09,2523.04,IMPS,1004
4549,319.0,2026-06-10,622.53,IMPS,1007
4550,250.0,2026-05-11,581.09,Deposit,1008
4551,185.0,2026-03-04,133863.69,Transfer,1017
4552,237.0,2026-03-12,96.69,Deposit,1006
4553,382.0,2026-06-08,9595.0,IMPS,1003
4554,378.0,2026-03-01,2673.47,IMPS,1014
4555,343.0,2026-05-08,8865.06,Withdrawal,1020
4556,350.0,2026-06-03,500.1,UPI,1012
4557,148.0,2026-05-26,3643.98,Transfer,1015
4558,330.0,2026-04-21,131424.83,NEFT,1014
4559,138.0,2026-05-10,691.31,IMPS,1008
4560,257.0,2026-03-24,4968.97,IMPS,1018
4561,161.0,2026-03-22,5407.67,Deposit,1014
4562,325.0,2026-05-01,549.72,UPI,1013
4563,384.0,2026-05-15,133554.15,Deposit,1002
4564,331.0,2026-05-03,3664.07,Deposit,1019
4565,467.0,2026-06-11,127083.34,NEFT,1003
4566,46.0,2026-02-17,674.96,Deposit,1016
4567,26.0,2026-01-09,1156.62,Deposit,1004
4568,487.0,2026-01-24,32445.58,NEFT,1011
4569,190.0,2026-01-27,112326.14,UPI,1005
4570,144.0,2026-03-09,5901.82,Withdrawal,1008
4571,249.0,2026-05-17,772.27,Deposit,1019
4572,135.0,2026-01-20,183.07,IMPS,1016
4573,282.0,2026-04-21,20373.51,UPI,1007
4574,244.0,2026-06-08,37267.41,Transfer,1009
4575,368.0,2026-01-25,284.62,Transfer,1016
4576,486.0,2026-04-09,5372.78,Deposit,1001
4577,36.0,2026-04-14,37659.5,NEFT,1007
4578,82.0,2026-03-18,736.7,Deposit,1008
4579,175.0,2026-06-18,427.64,Transfer,1005
4580,21.0,2026-02-15,9139.41,NEFT,1003
4581,216.0,2026-02-06,2247.34,Transfer,1004
4582,423.0,2026-05-04,384.62,Transfer,1005
4583,468.0,2026-04-02,67417.06,UPI,1020
4584,430.0,2026-05-16,2307.19,Withdrawal,1017
4585,482.0,2026-03-02,5525.61,Transfer,1019
4586,44.0,2026-02-06,569.58,IMPS,1004
4587,349.0,2026-03-05,168.09,IMPS,1003
4588,145.0,2026-02-16,991.44,NEFT,1012
4589,308.0,2026-06-25,8478.26,IMPS,1004
4590,324.0,2026-03-30,964.12,Transfer,1017
4591,381.0,2026-06-27,98449.58,Transfer,1017
4592,119.0,2026-05-31,95040.31,Transfer,1019
4593,113.0,2026-01-25,660.13,IMPS,1019
4594,235.0,2026-02-11,240.83,Transfer,1015
4595,375.0,2026-03-07,562.36,UPI,1003
4596,170.0,2026-05-06,56292.29,IMPS,1004
4597,429.0,2026-02-03,213.11,Deposit,1001
4598,341.0,2026-04-18,714.86,Deposit,1005
4599,216.0,2026-01-20,140022.13,IMPS,1020
4600,7.0,2026-01-28,115279.91,IMPS,1014
4601,114.0,2026-06-29,4410.3,Transfer,1017
4602,61.0,2026-05-07,12804.1,Deposit,1014
4603,455.0,2026-04-22,3160.94,Withdrawal,1020
4604,369.0,2026-05-30,8060.35,Transfer,1002
4605,30.0,2026-05-17,19224.6,Transfer,1012
4606,327.0,2026-02-27,2815.04,IMPS,1015
4607,33.0,2026-03-10,30722.15,UPI,1005
4608,322.0,2026-02-17,3347.4,NEFT,1008
4609,406.0,2026-04-08,96433.43,IMPS,1013
4610,434.0,2026-02-03,430.05,Transfer,1020
4611,118.0,2026-01-18,897.06,Transfer,1010
4612,114.0,2026-01-03,4375.43,Withdrawal,1005
4613,73.0,2026-03-09,2699.54,UPI,1009
4614,61.0,2026-04-06,26230.19,Transfer,1001
4615,358.0,2026-03-16,38641.3,NEFT,1008
4616,422.0,2026-04-06,9114.89,Withdrawal,1007
4617,436.0,2026-03-13,8330.88,IMPS,1013
4618,156.0,2026-01-23,25001.31,IMPS,1005
4619,418.0,2026-01-02,651.79,Withdrawal,1020
4620,99.0,2026-06-27,2428.08,Deposit,1017
4621,135.0,2026-01-13,8598.43,Withdrawal,1002
4622,187.0,2026-05-15,434.12,IMPS,1017
4623,453.0,2026-05-08,3096.73,UPI,1009
4624,412.0,2026-05-08,728.76,NEFT,1003
4625,403.0,2026-06-24,1905.44,IMPS,1010
4626,288.0,2026-01-07,90161.02,UPI,1002
4627,188.0,2026-05-13,436.48,Deposit,1012
4628,231.0,2026-05-02,140882.97,Deposit,1012
4629,117.0,2026-02-11,947.85,NEFT,1012
4630,113.0,2026-03-14,3304.07,NEFT,1007
4631,268.0,2026-02-15,47863.32,Withdrawal,1010
4632,54.0,2026-03-26,73026.52,Deposit,1007
4633,416.0,2026-04-07,52935.3,Transfer,1020
4634,120.0,2026-01-20,505.78,Withdrawal,1008
4635,168.0,2026-05-21,33894.47,Transfer,1009
4636,393.0,2026-03-10,171.17,Withdrawal,1013
4637,392.0,2026-05-09,1978.33,NEFT,1005
4638,231.0,2026-03-26,72.41,Withdrawal,1005
4639,243.0,2026-06-24,108.46,IMPS,1019
4640,456.0,2026-02-18,134675.68,IMPS,1015
4641,347.0,2026-03-22,280.16,IMPS,1017
4642,68.0,2026-06-02,3330.6,Withdrawal,1014
4643,392.0,2026-01-08,110.82,UPI,1015
4644,236.0,2026-04-09,2708.18,Withdrawal,1003
4645,401.0,2026-03-23,216.25,NEFT,1016
4646,326.0,2026-03-04,144834.6,Withdrawal,1018
4647,325.0,2026-01-01,481.4,UPI,1012
4648,247.0,2026-05-07,80633.93,Withdrawal,1003
4649,163.0,2026-04-29,211.08,Deposit,1018
4650,397.0,2026-03-18,115784.8,Transfer,1005
4651,68.0,2026-04-19,732.94,Transfer,1003
4652,482.0,2026-03-30,103278.19,NEFT,1020
4653,6.0,2026-01-11,114213.63,UPI,1012
4654,472.0,2026-05-27,8561.59,IMPS,1006
4655,441.0,2026-06-30,64331.08,Withdrawal,1013
4656,402.0,2026-01-22,473.2,Transfer,1010
4657,91.0,2026-01-16,5617.46,Deposit,1014
4658,232.0,2026-01-12,1005.74,IMPS,1002
4659,488.0,2026-05-02,8339.62,Transfer,1014
4660,416.0,2026-01-28,145896.13,Deposit,1015
4661,473.0,2026-04-11,143880.0,UPI,1018
4662,137.0,2026-02-28,57220.39,IMPS,1012
4663,350.0,2026-05-01,58.36,Transfer,1010
4664,436.0,2026-01-15,89386.76,IMPS,1004
4665,457.0,2026-01-12,847.61,IMPS,1007
4666,244.0,2026-05-10,1235.71,Transfer,1012
4667,12.0,2026-02-03,4225.03,UPI,1005
4668,186.0,2026-01-07,498.96,UPI,1011
4669,439.0,2026-04-02,126446.01,UPI,1015
4670,208.0,2026-04-01,6712.04,NEFT,1015
4671,479.0,2026-03-10,79175.7,UPI,1017
4672,318.0,2026-05-18,988.39,Transfer,1014
4673,351.0,2026-06-03,2342.65,UPI,1009
4674,386.0,2026-06-27,974.03,Transfer,1011
4675,342.0,2026-01-12,1300.36,Deposit,1008
4676,338.0,2026-04-06,1892.87,IMPS,1006
4677,377.0,2026-01-06,7764.61,Transfer,1001
4678,96.0,2026-02-08,293.12,Transfer,1017
4679,475.0,2026-03-12,5372.1,NEFT,1012
4680,74.0,2026-01-09,78935.56,Withdrawal,1008
4681,166.0,2026-06-24,391.9,Withdrawal,1011
4682,39.0,2026-02-10,9744.82,Transfer,1016
4683,396.0,2026-05-22,272.26,Transfer,1005
4684,383.0,2026-03-28,1408.76,IMPS,1008
4685,77.0,2026-01-22,116028.16,UPI,1005
4686,186.0,2026-05-15,65604.42,IMPS,1014
4687,88.0,2026-04-21,3739.33,IMPS,1005
4688,36.0,2026-03-04,5555.21,Deposit,1007
4689,376.0,2026-01-20,6048.39,NEFT,1005
4690,433.0,2026-05-14,8673.31,NEFT,1001
4691,355.0,2026-02-28,62709.79,IMPS,1005
4692,484.0,2026-01-20,2109.53,UPI,1017
4693,407.0,2026-03-17,145397.97,IMPS,1010
4694,281.0,2026-02-09,844.05,NEFT,1001
4695,196.0,2026-06-19,11608.33,UPI,1003
4696,449.0,2026-05-11,128208.61,UPI,1007
4697,32.0,2026-05-04,3799.54,Deposit,1008
4698,465.0,2026-01-27,680.55,Transfer,1007
4699,240.0,2026-05-15,46097.39,Transfer,1013
4700,142.0,2026-04-18,616.14,UPI,1005
4701,329.0,2026-02-28,138404.43,Withdrawal,1009
4702,251.0,2026-01-21,211.78,Withdrawal,1001
4703,143.0,2026-01-13,104695.85,Deposit,1002
4704,237.0,2026-05-09,1100.23,Deposit,1008
4705,46.0,2026-02-20,6316.61,Withdrawal,1015
4706,1.0,2026-03-17,35837.18,IMPS,1005
4707,407.0,2026-02-11,784.18,Transfer,1008
4708,477.0,2026-02-21,1069.82,IMPS,1005
4709,83.0,2026-01-24,612.75,Transfer,1019
4710,220.0,2026-05-17,44024.7,Transfer,1012
4711,170.0,2026-04-29,244.91,UPI,1015
4712,66.0,2026-01-06,579.15,UPI,1004
4713,434.0,2026-01-20,4464.56,Deposit,1020
4714,108.0,2026-02-24,148989.18,UPI,1010
4715,6.0,2026-04-07,373.12,Withdrawal,1010
4716,398.0,2026-01-15,2501.85,UPI,1001
4717,231.0,2026-06-27,9318.19,Transfer,1014
4718,286.0,2026-06-20,4752.28,Withdrawal,1008
4719,171.0,2026-05-27,437.64,Deposit,1006
